sounds,centMed,centIqr,bandwidthMed,bandwidthIqr,contrastMed,contrastIqr,rolloffMed,rolloffIqr,flatnessMed,flatnessIqr,zcrMed,zcrStd,zcrIqr,crestMed,crestIqr,fluxMed,fluxStd,fluxIqr,HPRMed,HPRIqr,HNRMed,HNRIqr,LAT,Release,Att_slope,Dec_slope,MPS_rough,F0
n_Ob-ord-C4-ff.wav,1739.000130451011,56.74383568623057,1529.0163167478954,200.6950536966267,30.200871802234527,6.511336076924138,2347.119140625,258.3984375,8.266640179499518e-06,3.807997700278065e-06,0.06787109375,0.0060425418674569,0.01171875,110.79104614257812,7.921047210693359,0.010758185243686,0.0647448083801916,0.0037800608244536,0.9603054523468018,0.0231851935386657,42.69265749766896,1.9471952768956768,-0.9639217800865836,7.076689342403628,8.927682552362961,-0.0622043225541881,55.04752630381223,261.6
n_Bn-mul-D#3+_D3_D4_A5+-mf.wav,1378.449497505605,131.52760161014476,2141.7756806375887,237.0715849082769,21.647573205563443,7.219629923402586,1701.123046875,172.265625,8.41271539684385e-05,7.122236638679169e-05,0.03125,0.0025035085710156,0.00341796875,116.6057586669922,17.518558502197266,0.3180757531549703,0.1149839943095752,0.1535623157787278,0.6432651877403259,0.2823312878608703,17.158737140111647,6.511450911582111,-0.9654652135480734,6.894104308390022,8.487117168630812,-0.0454298915751593,62.52853203046861,-100.0
n_EH-L_pA_sus_mf_C5.wav,1407.4859921582304,19.25899976139408,1293.594824716875,55.433037352153406,29.99991002891303,21.27696851176833,1593.45703125,0.0,1.4245590591599466e-06,3.275571316407877e-07,0.04736328125,0.0010482449583576,0.0,268.9168395996094,8.406814575195312,0.0082363830390621,0.0669695822307648,0.0008635357806924,0.9350618720054626,0.0429531633853912,47.469779114716594,1.672030007566235,-0.9666491983989774,9.659297052154194,8.879650294415331,-0.0238757350629847,46.93683462377563,523.3
n_PFL-L_LV_nA_sus_f_C8.wav,5509.397848080323,357.37821978095235,3478.7788621037275,521.3611279051092,19.31406405931751,17.713325632419256,8376.416015625,43.06640625,0.0003115022554993,0.0004306194241507,0.18994140625,0.0148674318607089,0.0009765625,212.1221160888672,64.5965576171875,0.2095952685480724,0.1811632444382028,0.204543449700347,0.6683751940727234,0.1203753501176834,25.440180954755583,5.462351820839313,-0.2369117236648849,3.067278911564626,2.486072558377044,0.1416927751542316,56.71608479391955,4186.0
n_Vc-pizz_bartok-C3-ff-3c.wav,1879.1246119774185,808.8710428340642,2417.9601361377054,900.5981039791805,18.19684371648489,8.674964460435884,2540.91796875,3940.576171875,5.536275057238527e-05,0.0001369528836221,0.01318359375,0.0127111806264799,0.01025390625,113.7312240600586,73.63575744628906,0.0375276447168743,0.1465461631047716,0.00814721384381,0.7738398313522339,0.1765851378440857,13.98175958863952,7.129143225417133,-1.1721210431509967,0.2667800453514739,13.605386514377246,-6.414273382549012,55.972027491093385,130.8
n_BKL-L_pA_sus_mf_C4.wav,955.0283899253856,59.14682071993138,1090.2280391356037,196.31709009709937,27.676493855368285,8.512517149135498,1335.05859375,21.533203125,1.8896994333772452e-06,1.656807853578357e-06,0.0263671875,0.0093451599667453,0.01171875,162.43014526367188,23.901508331298828,0.0129598246833791,0.0872523991213861,0.0004045998946701,0.8778024911880493,0.038969874382019,40.829512830688685,1.951716476655747,-0.2863133041911899,6.288321995464853,2.5317973871395694,-0.0290508467543714,56.319328949144655,261.6
n_Vc-nonvib-C3-pp.wav,826.9544762682647,68.04473690652264,1830.5968834798175,113.73246737231284,21.3641846518021,5.0356449269836645,1184.326171875,253.01513671875,2.912146010203287e-05,6.6603420236788224e-06,0.01171875,0.0022933985738018,0.0009765625,132.1967010498047,14.314964294433594,0.0103155088391623,0.060498824756091,0.0036885310400156,0.8138564825057983,0.0851470828056335,24.72996552867191,3.376731336039956,-0.6177419334896788,6.227732426303855,2.509339287503135,0.0550457838137677,63.21601667295096,130.8
n_Hn-ord-C3-ff.wav,889.2945156885012,50.48108937566542,996.5970054107958,57.35801525962211,24.12546567146977,4.163762110950049,1550.390625,129.19921875,2.8113754524383694e-06,8.496714372085989e-07,0.021484375,0.0033051658667647,0.00537109375,77.93123626708984,3.452085494995117,0.0075772374743933,0.0620411171390388,0.0020762422648405,0.8185346722602844,0.0575127303600311,35.9701640667773,4.7615019990102,-0.8940845007051303,6.4452607709750565,6.94541392990169,-0.0101494491537921,54.789929008121646,130.8
n_Va-pont-C4-mf.wav,1856.067021769656,129.44225367558624,1694.3591448080722,116.52507913908356,23.600501687103804,11.78234655709533,2627.05078125,382.21435546875,5.805607725051232e-05,2.218758709204849e-05,0.0830078125,0.016096027200454,0.0267333984375,85.70516204833984,30.428550720214844,0.0691763546287857,0.0699346991571475,0.0448809329431096,0.7724295854568481,0.1224670559167862,16.67199320471395,3.397070324959074,0.3180586003468404,6.418163265306123,0.9622174528129648,-0.04468319556961,68.1001607901054,261.6
n_Fl-flatt-C4-mf.wav,2151.86479985689,546.6197161270848,3526.7371352811074,422.8741163762329,20.871300060036265,8.43329927821555,4651.171875,1841.0888671875,0.0002958374097943,0.0003133862046524,0.0126953125,0.0104346094179242,0.003662109375,164.0247802734375,39.148136138916016,0.0458372622451296,0.078115416640491,0.0211454458100684,0.748703122138977,0.1389984786510467,20.57614569612352,3.661636527836301,-0.8727041640810692,6.518866213151927,6.974146505765488,0.0279537169365486,65.0510461469223,261.6
n_Vn-nonvib-C6-pp.wav,3590.160859168029,220.84972677877067,2954.9975568534346,116.47019294188476,26.033790384680024,19.074760359449627,5404.833984375,699.8291015625,0.0006236722692847,0.000141733122291,0.1689453125,0.0248184330703465,0.02734375,72.528564453125,14.934314727783203,0.0807570985253621,0.0708518976780044,0.0604047773216311,0.7892667055130005,0.10186767578125,15.779471686408211,2.616611976346654,-0.1472185867533514,7.979410430839002,3.606613995474754,-0.0549898124301284,70.94491399261028,1046.5
n_Cb-pizz_lv-C3-ff.wav,572.751410283049,260.2396077133517,1348.4926368776426,543.2615562157469,22.176443554822548,8.89912874849902,538.330078125,516.796875,2.355187234570621e-06,2.306073497493344e-06,0.0068359375,0.0027774778259944,0.0048828125,234.37933349609372,145.56954193115234,0.0168408240615679,0.112870540830223,0.0007623626956674,0.8448264598846436,0.1052810102701187,24.91150824611498,7.997527566096302,-1.1889846206892103,0.2430385487528344,13.839567485995875,-7.456741423823344,46.56402504414265,130.8
n_Ob-ord-C6-pp.wav,1912.9533090581203,47.83238616694757,1935.3621610610624,180.24498864166844,24.50200745077424,20.798325762450784,3143.84765625,21.533203125,9.572620911058038e-06,4.74266562378034e-06,0.04736328125,0.0018592831309801,0.00048828125,280.4893798828125,15.7042236328125,0.0141574945571036,0.0727469996716133,0.0069746445114036,0.910936951637268,0.0454922318458557,37.65978682648095,2.2902945568489272,-1.039564818915203,6.240589569160997,10.047824593155388,-0.1041324767251424,55.27147102233104,1046.5
n_Hn-flatt-C3-pp.wav,530.5108683199359,23.465773033579808,990.7272417481004,60.14338923779758,18.36853178493595,6.148692045554277,645.99609375,21.533203125,3.876795744872652e-06,1.22962831028417e-06,0.01513671875,0.0021277750326138,0.00244140625,86.39588928222656,17.349624633789062,0.0216637939014119,0.0658716348753743,0.0124105592975596,0.5600569844245911,0.2211900725960731,11.068631972754178,4.761288816623594,-0.9441676521114016,6.368775510204082,8.747670959280157,-0.0153658208635748,61.21223414954964,130.8
n_Fl-mul-A#5_G#4_C#6_C5-mf.wav,1630.9124094327465,186.77202393895595,2430.9190041771,282.69276107562064,22.86477861747099,12.674856274464188,2239.453125,387.59765625,6.626997492276132e-05,5.644822886097245e-05,0.04052734375,0.0087853441221865,0.013671875,174.31683349609375,44.44438934326172,0.02285874715235,0.0782080948275644,0.0101191731206043,0.7799150943756104,0.0849106311798095,20.29778872489294,4.587665352033799,0.4434279757749543,6.971950113378685,1.082798152106758,0.1539247587225871,60.46156249669754,-100.0
