sounds,SE_brillant,SE_chaud,SE_rond,SE_rugueux,CN_brillant,CN_chaud,CN_rond,CN_rugueux,NE_brillant,NE_chaud,NE_rond,NE_rugueux,EX_brillant,EX_chaud,EX_rond,EX_rugueux
n_AFL-L_oV_pA_sus_mf_C4.wav,0.4050791491265469,0.5677544478632303,0.6372611182562419,0.4521093118804248,0.3930107283628636,0.7134070001516691,0.6504836416891371,0.2795275599196318,0.539921555614995,0.5470686839965696,0.661273583695257,0.3426151631745774,0.3885276956536352,0.654533368506944,0.6576869779178521,0.3534349549935003
n_MA_ES_A-Ha_p_C6.wav,0.3397992124227255,0.5426957475555796,0.6453143457567576,0.2779536645674768,0.5339749911892723,0.4862997037250315,0.6773417810841258,0.3587147986667907,0.6186507806616975,0.3988478953270364,0.5349872946930175,0.2364620419968427,0.4258409610371061,0.5121817977253541,0.6803962549125483,0.29861384616266
n_Bn-mul-C#3_C3_C2_C#4-mf.wav,0.4114390319596899,0.2865193861319555,0.2785170492040573,0.7643548157566814,0.3539025041516377,0.3686918471388075,0.2767149341733232,0.8013863343752483,0.3468082203771831,0.5012786876769959,0.3532169915546969,0.6960810261008913,0.3688701426343539,0.3066187260297581,0.2352525745319807,0.8438237304914129
n_ASax-ord_C7-ff.wav,0.5445438500899845,0.4011916130885915,0.3738474256019391,0.3846674270171314,0.6205750559805824,0.3331178359592704,0.416049064966828,0.3560843341015008,0.5691089712328242,0.3933285818911549,0.384419142817121,0.4189507515839107,0.6008939822735062,0.3479879610595297,0.3820364091903268,0.3496653109344219
n_Hp-harm_fingering-C4-p.wav,0.4998938964650553,0.5894157846815898,0.6731094648134331,0.3400836094044384,0.6017008045656004,0.7299429789167323,0.694207186158061,0.3707245330579586,0.6459534651411921,0.5909185467854037,0.7515017495775198,0.3171887794624436,0.5512060713266377,0.6863073906194543,0.7197364628528378,0.3279596030167575
n_Bn-ord-C5-ff.wav,0.4617277898206316,0.4190119858142289,0.560979488676514,0.4487933395421383,0.5067825051253424,0.4922967781356892,0.5648585255327844,0.3475035370352215,0.5351079972458492,0.4912449224158898,0.5286447570391345,0.5319123967432406,0.487713977574029,0.4478156517387786,0.573510922946159,0.3776900827221079
n_Va-nonvib-C4-pp.wav,0.5333539693398044,0.5908188736294614,0.3969690187664244,0.685290778880485,0.4961249514396046,0.537833207917829,0.4970388381323485,0.6859522108341878,0.3819145437233099,0.5760060773386454,0.4251952358195749,0.7607106202091204,0.5178669437857094,0.574735367679773,0.4410639970587759,0.7148067074180519
n_Fl-mul-A#5_G#4_C#6_C5-mf.wav,0.4751738914269264,0.3405855229281587,0.3416615096683943,0.6586561756253597,0.3873489291329895,0.4132838450383478,0.4634313550783627,0.5600895135456594,0.500396731257947,0.2888488583667523,0.2886821487806873,0.6524240152410475,0.4284227786838554,0.3623757884862351,0.393333007749964,0.6200324681287434
n_Vc-ord-C3-mf.wav,0.5886565211050555,0.6792167132255724,0.7200259706121069,0.440277300447719,0.3643813937148341,0.7955339987158307,0.7084925417086104,0.4226077550545457,0.4266380214429192,0.6787991727540754,0.7250487289438171,0.5247222064189199,0.4829320738848849,0.7700358695856002,0.7445795261226599,0.4314134192630544
n_Va-pizz_bartok-C5-ff.wav,0.5746361863388203,0.3994090769102533,0.4323823587757452,0.4280067259709187,0.5323889255157648,0.3511579025104058,0.3326243409934182,0.4308327002302745,0.5421051529849333,0.3841637228197039,0.3894673368138026,0.3823405108136262,0.5495505013523517,0.3649369120351943,0.3716666550794715,0.4180808963328936
n_Xyl_HO_p_C5.wav,0.5832751253670908,0.4588472803534713,0.4948112438488863,0.3049281277302805,0.6875248536031205,0.3500356635257025,0.4298922749561142,0.4095588987860857,0.5725236966233174,0.4945112100331983,0.4889980168115924,0.3837308315362761,0.6551278147892158,0.3892140567944524,0.4628686828926038,0.3333216032542694
n_Bn-ord-C4-mf.wav,0.5345945771898971,0.55751219233971,0.5551036578916921,0.3785459399206797,0.4266500119453597,0.6152707208104554,0.5706364522899003,0.3541522443592467,0.5267539871654955,0.6606712848632892,0.5103169481694405,0.4130085409971274,0.4806121872427196,0.5980794227918202,0.5694075582545538,0.3443119235168112
n_MA_ES_A-Ha_p_C4.wav,0.433022037657236,0.5571091074418321,0.7553754821109075,0.1980739906491056,0.3921065400898981,0.6280423486474056,0.715121206787807,0.2451492456284566,0.4984246983839133,0.4987116228647191,0.592705002630021,0.3068130812083351,0.4026453177861979,0.6076240572036565,0.776621183893239,0.1642350675740193
n_ASax-ord_C6-mf.wav,0.6347997729866145,0.3891887431143177,0.4329197570856393,0.3998491810728677,0.5324937046534516,0.468766872647351,0.5825387292899559,0.3718862072095839,0.6360395992617217,0.4883512656540072,0.3842920794671789,0.3929029991614225,0.6087557311951912,0.4156687033815823,0.5125074785154913,0.3592147198212569
n_Cb-pizz_lv-C4-ff.wav,0.5241570485518039,0.4930757653580996,0.5623826890203499,0.3568948210997884,0.6232059862336357,0.452048804112152,0.5230298217454722,0.5415600781581293,0.4345163224896788,0.4471289099287831,0.4051144957926443,0.4295978788624768,0.5802182968967555,0.466078666365102,0.5473467791575364,0.4394188184251977
n_TpC-ord-C6-ff.wav,0.6870880639102903,0.4338347789827021,0.3983873946508683,0.5575691437954545,0.574940912110921,0.4112860264279984,0.4498822821767045,0.62123494063248,0.5043972971222132,0.3663027765034256,0.31823460708702,0.603389204029368,0.6612963588955451,0.4113998963694328,0.4135938791730765,0.6021079388706895
n_Va-harm_artificial-C6-mf.wav,0.6059633735080784,0.3469955335629578,0.3861939205776507,0.620216412534458,0.495782313461334,0.5880607455838184,0.5710801077056187,0.4626749724774007,0.6098889107306388,0.4596954548412633,0.4475691442823843,0.618887598208186,0.5478565507402808,0.4538323610656863,0.4836150212387964,0.550784543278847
n_Vc-pizz_lv-C3-mf.wav,0.4287081829358323,0.6422299871732675,0.7654809011822008,0.2962955713575801,0.5048505031474126,0.5833654903648481,0.6909868349054114,0.4169497843889171,0.3625744601389845,0.605806976477267,0.6687827191925771,0.2669355205087501,0.4642798268637408,0.6280458443877657,0.7723897707060039,0.3292187985192122
n_Cb-pizz_lv-C3-pp.wav,0.2618217571991273,0.6102833328258421,0.7030091039399382,0.2442804826972416,0.5018028679969001,0.5462400489513085,0.7065921337251564,0.3334513281769202,0.4157546144891195,0.5753525855565432,0.6764247288589901,0.3412172455526036,0.3575260265677654,0.5944817248657869,0.7481025202364642,0.2422324134077448
n_Vc-ord-C5-ff.wav,0.6065108963901397,0.4681827987186135,0.3894505590371337,0.6156500262402318,0.6143846126117194,0.5373676703537269,0.3503529967629466,0.5400795515850634,0.5352710503463084,0.5416581656902978,0.4227807561939385,0.4934180246493673,0.6248330480688804,0.5041841685219282,0.3436163032966366,0.5925995585390375
n_Vc-pont-C5-mf-1c.wav,0.6525915520865516,0.3693286235970026,0.4144166220638884,0.7321609192374834,0.6231033922199768,0.4678867026376264,0.3857509930218702,0.683520652523268,0.5425802767016588,0.4350281454640984,0.4203532895211193,0.5501226860435795,0.6623559756665145,0.4087854835867091,0.3834314905782642,0.7523883037983456
n_BTb-play+sing_min2nd-C3-mf.wav,0.2402729900350384,0.5786797289387116,0.5277590125614336,0.6629230434718905,0.3688099138385847,0.4178602681650016,0.5022367012076038,0.6624658228301425,0.251033351033146,0.6355735174927857,0.4645192095528138,0.6148382852874456,0.2732409432886203,0.4969510199674867,0.517143455565027,0.6939994802455505
n_Vn-pizz_bartok-C4-ff.wav,0.5669039910806498,0.3495403985432046,0.2703209373474865,0.448217958703143,0.542138520546829,0.3102063338997771,0.3248206242718611,0.5412685826659415,0.4624795969290702,0.3894048421658217,0.4155238202323918,0.4084526898423016,0.5653769744871319,0.3019083968782522,0.2719114098227192,0.4959458112586921
n_Vn-nonvib-C7-ff.wav,0.6867733174617513,0.3175709771744709,0.3051113872361188,0.5515294095872428,0.597666897716701,0.4586714941887319,0.4140087663093116,0.514619974079954,0.5965823278907656,0.3892496571995856,0.4094762404525148,0.5809341507840281,0.658193171362856,0.3775502457313182,0.3325820292259359,0.546683030941858
n_Cb-nonvib-C3-pp.wav,0.388094273802574,0.6810450929185359,0.6842765650403885,0.5138926587701752,0.3889998135503155,0.6704524530619437,0.630971433615409,0.2909626964860948,0.4938188709567138,0.7140565655424926,0.7547224968939059,0.4427448091568139,0.3728717212498703,0.7009452054644377,0.6814061060324017,0.4003084079692693
n_Tbn-brassy-C3-ff.wav,0.6603613910446786,0.4804107853052326,0.3227128716224912,0.714086516944304,0.651648780955884,0.4023538471090919,0.2780718200160368,0.7035866249521364,0.4631717502343008,0.6356320997752649,0.4667548700907292,0.5101852988842801,0.671228664171314,0.4349098763991845,0.2675178527847209,0.7393317148198713
n_TpC+C-ord-C5-mf.wav,0.683081933716149,0.3961683311317699,0.3119266290400281,0.5653748326703709,0.5803511193283143,0.6118412242430136,0.4248786123788117,0.4330001357801291,0.5482253347240036,0.4069957071038131,0.3321518650473407,0.4920709618258587,0.6483533516327276,0.4979073081985273,0.3497720671050792,0.4967177147061477
